,(PDH-CSV 4.0) (,\\YUUSUKE-VAIO\Memory\Available Bytes,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Connection Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Database Cache Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Free Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Granted Workspace Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Optimizer Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Reserved Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\SQL Cache Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Stolen Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Log Pool Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Total Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Buffer cache hit ratio,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page life expectancy,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Hit Ratio,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Pages
165,07/22/2016 21:20:05,2824229888,1120,69560,49410.03175,0,768,1008,0,1608,213652.5714,1400,300658.5714,100,7425.642857,51.36218483,1013.928571
166,07/22/2016 21:20:20,2832369957,1120,69560,49609.65079,0,768,1008,0,1608,213761.1429,1400,300610.2857,100,7440.571429,51.3319251,1019
167,07/22/2016 21:21:35,2840510025,1120,69560,49809.26984,0,768,1008,0,1608,213869.7143,1400,300562,100,7455.5,51.30166537,1024.071429
168,07/22/2016 21:21:50,2848650094,1120,69560,50008.88889,0,768,1008,0,1608,213978.2857,1400,300513.7143,100,7470.428571,51.27140564,1029.142857
169,07/22/2016 21:21:05,2856790162,1120,69560,50208.50794,0,768,1008,0,1608,214086.8571,1400,300465.4286,100,7485.357143,51.24114591,1034.214286
170,07/22/2016 21:21:20,2864930231,1120,69560,50408.12698,0,768,1008,0,,214195.4286,1400,300417.1429,100,7500.285714,51.21088618,1039.285714
171,07/22/2016 21:22:50,2873070299,1120,69560,50607.74603,0,768,1008,0,1608,214304,1400,300368.8571,100,7515.214286,51.18062645,1044.357143
172,07/22/2016 21:22:05,2881210368,1120,69560,50807.36508,0,768,1008,0,1608,214412.5714,1400,300320.5714,100,7530.142857,51.15036672,1049.428571
173,07/22/2016 21:22:20,2889350437,1120,69560,51006.98413,0,768,1008,0,1608,214521.1429,1400,300272.2857,100,7545.071429,51.12010699,1054.5
174,07/22/2016 21:22:35,2897490505,1120,69560,51206.60317,0,768,1008,0,1608,214629.7143,1400,300224,100,7560,51.08984726,1059.571429
175,07/22/2016 21:23:50,2905630574,1120,69560,51406.22222,0,768,1008,0,1608,214738.2857,1400,300175.7143,100,7574.928571,51.05958753,1064.642857
176,07/22/2016 21:23:05,2913770642,1120,69560,51605.84127,0,768,1008,0,1608,214846.8571,1400,300127.4286,100,7589.857143,51.0293278,1069.714286
177,07/22/2016 21:23:20,2921910711,1120,69560,51805.46032,0,768,1008,0,,214955.4286,1400,300079.1429,100,7604.785714,50.99906807,1074.785714
178,07/22/2016 21:23:35,2930050779,1120,69560,52005.07937,0,768,1008,0,1608,215064,1400,300030.8571,100,7619.714286,50.96880834,1079.857143
179,07/22/2016 21:24:50,2938190848,1120,69560,52204.69841,0,768,1008,0,1608,215172.5714,1400,299982.5714,100,7634.642857,50.93854861,1084.928571
180,07/22/2016 21:24:05,2946330917,1120,69560,52404.31746,0,768,1008,0,1608,215281.1429,1400,299934.2857,100,7649.571429,50.90828888,1090
181,07/22/2016 21:24:20,2954470985,1120,69560,52603.93651,0,768,1008,0,1608,215389.7143,1400,299886,100,7664.5,50.87802916,1095.071429
182,07/22/2016 21:24:35,2962611054,1120,69560,52803.55556,0,768,1008,0,1608,215498.2857,1400,299837.7143,100,7679.428571,50.84776943,1100.142857
183,07/22/2016 21:25:50,2970751122,1120,69560,53003.1746,0,768,1008,0,1608,215606.8571,1400,299789.4286,100,7694.357143,50.8175097,1105.214286
184,07/22/2016 21:25:05,2978891191,1120,69560,53202.79365,0,768,1008,0,,215715.4286,1400,299741.1429,100,7709.285714,50.78724997,1110.285714
185,07/22/2016 21:25:20,2987031259,1120,69560,53402.4127,0,768,1008,0,1608,215824,1400,299692.8571,100,7724.214286,50.75699024,1115.357143
186,07/22/2016 21:25:35,2995171328,1120,69560,53602.03175,0,768,1008,0,1608,215932.5714,1400,299644.5714,100,7739.142857,50.72673051,1120.428571
187,07/22/2016 21:26:50,3003311397,1120,69560,53801.65079,0,768,1008,0,1608,216041.1429,1400,299596.2857,100,7754.071429,50.69647078,1125.5
188,07/22/2016 21:26:05,3011451465,1120,69560,54001.26984,0,768,1008,0,1608,216149.7143,1400,299548,100,7769,50.66621105,1130.571429
189,07/22/2016 21:26:20,3019591534,1120,69560,54200.88889,0,768,1008,0,1608,216258.2857,1400,299499.7143,100,7783.928571,50.63595132,1135.642857
190,07/22/2016 21:26:35,3027731602,1120,69560,54400.50794,0,768,1008,0,1608,216366.8571,1400,299451.4286,100,7798.857143,50.60569159,1140.714286
191,07/22/2016 21:27:50,3035871671,1120,69560,54600.12698,0,768,1008,0,,216475.4286,1400,299403.1429,100,7813.785714,50.57543186,1145.785714
192,07/22/2016 21:27:05,3044011739,1120,69560,54799.74603,0,768,1008,0,1608,216584,1400,299354.8571,100,7828.714286,50.54517213,1150.857143
193,07/22/2016 21:27:20,3052151808,1120,69560,54999.36508,0,768,1008,0,1608,216692.5714,1400,299306.5714,100,7843.642857,50.5149124,1155.928571
194,07/22/2016 21:27:50,3060291877,1120,69560,55198.98413,0,768,1008,0,1608,216801.1429,1400,299258.2857,100,7858.571429,50.48465267,1161
195,07/22/2016 21:28:05,3068431945,1120,69560,55398.60317,0,768,1008,0,1608,216909.7143,1400,299210,100,7873.5,50.45439294,1166.071429
196,07/22/2016 21:28:20,3076572014,1120,69560,55598.22222,0,768,1008,0,1608,217018.2857,1400,299161.7143,100,7888.428571,50.42413321,1171.142857
197,07/22/2016 21:28:35,3084712082,1120,69560,55797.84127,0,768,1008,0,1608,217126.8571,1400,299113.4286,100,7903.357143,50.39387348,1176.214286
198,07/22/2016 21:28:50,3092852151,1120,69560,55997.46032,0,768,1008,0,,217235.4286,1400,299065.1429,100,7918.285714,50.36361375,1181.285714
199,07/22/2016 21:29:05,3100992219,1120,69560,56197.07937,0,768,1008,0,1608,217344,1400,299016.8571,100,7933.214286,50.33335402,1186.357143
200,07/22/2016 21:29:20,3109132288,1120,69560,56396.69841,0,768,1008,0,1608,217452.5714,1400,298968.5714,100,7948.142857,50.3030943,1191.428571
201,07/22/2016 21:29:35,3117272357,1120,69560,56596.31746,0,768,1008,0,1608,217561.1429,1400,298920.2857,100,7963.071429,50.27283457,1196.5
202,07/22/2016 21:29:50,3125412425,1120,69560,56795.93651,0,768,1008,0,1608,217669.7143,1400,298872,100,7978,50.24257484,1201.571429
203,07/22/2016 21:30:05,3133552494,1120,69560,56995.55556,0,768,1008,0,1608,217778.2857,1400,298823.7143,100,7992.928571,50.21231511,1206.642857
204,07/22/2016 21:30:20,3141692562,1120,69560,57195.1746,0,768,1008,0,1608,217886.8571,1400,298775.4286,100,8007.857143,50.18205538,1211.714286
205,07/22/2016 21:30:35,3149832631,1120,69560,57394.79365,0,768,1008,0,,217995.4286,1400,298727.1429,100,8022.785714,50.15179565,1216.785714
206,07/22/2016 21:30:50,3157972699,1120,69560,57594.4127,0,768,1008,0,1608,218104,1400,298678.8571,100,8037.714286,50.12153592,1221.857143
207,07/22/2016 21:31:05,3166112768,1120,69560,57794.03175,0,768,1008,0,1608,218212.5714,1400,298630.5714,100,8052.642857,50.09127619,1226.928571
208,07/22/2016 21:31:20,3174252837,1120,69560,57993.65079,0,768,1008,0,1608,218321.1429,1400,298582.2857,100,8067.571429,50.06101646,1232
209,07/22/2016 21:31:35,3182392905,1120,69560,58193.26984,0,768,1008,0,1608,218429.7143,1400,298534,100,8082.5,50.03075673,1237.071429
210,07/22/2016 21:31:50,3190532974,1120,69560,58392.88889,0,768,1008,0,1608,218538.2857,1400,298485.7143,100,8097.428571,50.000497,1242.142857
211,07/22/2016 21:32:05,3198673042,1120,69560,58592.50794,0,768,1008,0,1608,218646.8571,1400,298437.4286,100,8112.357143,49.97023727,1247.214286
212,07/22/2016 21:32:20,3206813111,1120,69560,58792.12698,0,768,1008,0,,218755.4286,1400,298389.1429,100,8127.285714,49.93997754,1252.285714
213,07/22/2016 21:32:35,3214953179,1120,69560,58991.74603,0,768,1008,0,1608,218864,1400,298340.8571,100,8142.214286,49.90971781,1257.357143
214,07/22/2016 21:32:50,3223093248,1120,69560,59191.36508,0,768,1008,0,1608,218972.5714,1400,298292.5714,100,8157.142857,49.87945808,1262.428571
215,07/22/2016 21:33:05,3231233317,1120,69560,59390.98413,0,768,1008,0,1608,219081.1429,1400,298244.2857,100,8172.071429,49.84919835,1267.5
216,07/22/2016 21:33:20,3239373385,1120,69560,59590.60317,0,768,1008,0,1608,219189.7143,1400,298196,100,8187,49.81893862,1272.571429
217,07/22/2016 21:33:50,3247513454,1120,69560,59790.22222,0,768,1008,0,1608,219298.2857,1400,298147.7143,100,8201.928571,49.78867889,1277.642857
218,07/22/2016 21:33:05,3255653522,1120,69560,59989.84127,0,768,1008,0,1608,219406.8571,1400,298099.4286,100,8216.857143,49.75841916,1282.714286
219,07/22/2016 21:34:20,3263793591,1120,69560,60189.46032,0,768,1008,0,,219515.4286,1400,298051.1429,100,8231.785714,49.72815944,1287.785714
220,07/22/2016 21:34:35,3271933659,1120,69560,60389.07937,0,768,1008,0,1608,219624,1400,298002.8571,100,8246.714286,49.69789971,1292.857143
221,07/22/2016 21:34:50,3280073728,1120,69560,60588.69841,0,768,1008,0,1608,219732.5714,1400,297954.5714,100,8261.642857,49.66763998,1297.928571
222,07/22/2016 21:34:05,3288213797,1120,69560,60788.31746,0,768,1008,0,1608,219841.1429,1400,297906.2857,100,8276.571429,49.63738025,1303
223,07/22/2016 21:35:20,3296353865,1120,69560,60987.93651,0,768,1008,0,1608,219949.7143,1400,297858,100,8291.5,49.60712052,1308.071429
224,07/22/2016 21:35:35,3304493934,1120,69560,61187.55556,0,768,1008,0,1608,220058.2857,1400,297809.7143,100,8306.428571,49.57686079,1313.142857
225,07/22/2016 21:35:50,3312634002,1120,69560,61387.1746,0,768,1008,0,1608,220166.8571,1400,297761.4286,100,8321.357143,49.54660106,1318.214286
226,07/22/2016 21:35:05,3320774071,1120,69560,61586.79365,0,768,1008,0,,220275.4286,1400,297713.1429,100,8336.285714,49.51634133,1323.285714
227,07/22/2016 21:36:20,3328914139,1120,69560,61786.4127,0,768,1008,0,1608,220384,1400,297664.8571,100,8351.214286,49.4860816,1328.357143
228,07/22/2016 21:36:35,3337054208,1120,69560,61986.03175,0,768,1008,0,1608,220492.5714,1400,297616.5714,100,8366.142857,49.45582187,1333.428571
229,07/22/2016 21:36:50,3345194277,1120,69560,62185.65079,0,768,1008,0,1608,220601.1429,1400,297568.2857,100,8381.071429,49.42556214,1338.5
230,07/22/2016 21:36:05,3353334345,1120,69560,62385.26984,0,768,1008,0,1608,220709.7143,1400,297520,100,8396,49.39530241,1343.571429
231,07/22/2016 21:37:20,3361474414,1120,69560,62584.88889,0,768,1008,0,1608,220818.2857,1400,297471.7143,100,8410.928571,49.36504268,1348.642857
232,07/22/2016 21:37:35,3369614482,1120,69560,62784.50794,0,768,1008,0,1608,220926.8571,1400,297423.4286,100,8425.857143,49.33478295,1353.714286
233,07/22/2016 21:37:50,3377754551,1120,69560,62984.12698,0,768,1008,0,,221035.4286,1400,297375.1429,100,8440.785714,49.30452322,1358.785714
234,07/22/2016 21:37:05,3385894619,1120,69560,63183.74603,0,768,1008,0,1608,221144,1400,297326.8571,100,8455.714286,49.27426349,1363.857143
235,07/22/2016 21:38:20,3394034688,1120,69560,63383.36508,0,768,1008,0,1608,221252.5714,1400,297278.5714,100,8470.642857,49.24400376,1368.928571
236,07/22/2016 21:38:35,3402174757,1120,69560,63582.98413,0,768,1008,0,1608,221361.1429,1400,297230.2857,100,8485.571429,49.21374403,1374
237,07/22/2016 21:38:50,3410314825,1120,69560,63782.60317,0,768,1008,0,1608,221469.7143,1400,297182,100,8500.5,49.1834843,1379.071429
238,07/22/2016 21:38:05,3418454894,1120,69560,63982.22222,0,768,1008,0,1608,221578.2857,1400,297133.7143,100,8515.428571,49.15322457,1384.142857
239,07/22/2016 21:39:20,3426594962,1120,69560,64181.84127,0,768,1008,0,1608,221686.8571,1400,297085.4286,100,8530.357143,49.12296485,1389.214286
240,07/22/2016 21:39:50,3434735031,1120,69560,64381.46032,0,768,1008,0,,221795.4286,1400,297037.1429,100,8545.285714,49.09270512,1394.285714
241,07/22/2016 21:39:05,3442875099,1120,69560,64581.07937,0,768,1008,0,1608,221904,1400,296988.8571,100,8560.214286,49.06244539,1399.357143
242,07/22/2016 21:39:20,3451015168,1120,69560,64780.69841,0,768,1008,0,1608,222012.5714,1400,296940.5714,100,8575.142857,49.03218566,1404.428571
243,07/22/2016 21:40:35,3459155237,1120,69560,64980.31746,0,768,1008,0,1608,222121.1429,1400,296892.2857,100,8590.071429,49.00192593,1409.5
244,07/22/2016 21:40:50,3467295305,1120,69560,65179.93651,0,768,1008,0,1608,222229.7143,1400,296844,100,8605,48.9716662,1414.571429
245,07/22/2016 21:40:05,3475435374,1120,69560,65379.55556,0,768,1008,0,1608,222338.2857,1400,296795.7143,100,8619.928571,48.94140647,1419.642857
246,07/22/2016 21:40:20,3483575442,1120,69560,65579.1746,0,768,1008,0,1608,222446.8571,1400,296747.4286,100,8634.857143,48.91114674,1424.714286
247,07/22/2016 21:41:35,3491715511,1120,69560,65778.79365,0,768,1008,0,,222555.4286,1400,296699.1429,100,8649.785714,48.88088701,1429.785714
248,07/22/2016 21:41:50,3499855579,1120,69560,65978.4127,0,768,1008,0,1608,222664,1400,296650.8571,100,8664.714286,48.85062728,1434.857143
249,07/22/2016 21:41:05,3507995648,1120,69560,66178.03175,0,768,1008,0,1608,222772.5714,1400,296602.5714,100,8679.642857,48.82036755,1439.928571
250,07/22/2016 21:41:20,3516135717,1120,69560,66377.65079,0,768,1008,0,1608,222881.1429,1400,296554.2857,100,8694.571429,48.79010782,1445
251,07/22/2016 21:42:35,3524275785,1120,69560,66577.26984,0,768,1008,0,1608,222989.7143,1400,296506,100,8709.5,48.75984809,1450.071429
252,07/22/2016 21:42:50,3532415854,1120,69560,66776.88889,0,768,1008,0,1608,223098.2857,1400,296457.7143,100,8724.428571,48.72958836,1455.142857
253,07/22/2016 21:42:05,3540555922,1120,69560,66976.50794,0,768,1008,0,1608,223206.8571,1400,296409.4286,100,8739.357143,48.69932863,1460.214286
254,07/22/2016 21:42:20,3548695991,1120,69560,67176.12698,0,768,1008,0,,223315.4286,1400,296361.1429,100,8754.285714,48.6690689,1465.285714
255,07/22/2016 21:43:35,3556836059,1120,69560,67375.74603,0,768,1008,0,1608,223424,1400,296312.8571,100,8769.214286,48.63880917,1470.357143
256,07/22/2016 21:43:50,3564976128,1120,69560,67575.36508,0,768,1008,0,1608,223532.5714,1400,296264.5714,100,8784.142857,48.60854944,1475.428571
257,07/22/2016 21:43:05,3573116197,1120,69560,67774.98413,0,768,1008,0,1608,223641.1429,1400,296216.2857,100,8799.071429,48.57828971,1480.5
258,07/22/2016 21:43:20,3581256265,1120,69560,67974.60317,0,768,1008,0,1608,223749.7143,1400,296168,100,8814,48.54802999,1485.571429
259,07/22/2016 21:44:35,3589396334,1120,69560,68174.22222,0,768,1008,0,1608,223858.2857,1400,296119.7143,100,8828.928571,48.51777026,1490.642857
260,07/22/2016 21:44:50,3597536402,1120,69560,68373.84127,0,768,1008,0,1608,223966.8571,1400,296071.4286,100,8843.857143,48.48751053,1495.714286
261,07/22/2016 21:44:05,3605676471,1120,69560,68573.46032,0,768,1008,0,,224075.4286,1400,296023.1429,100,8858.785714,48.4572508,1500.785714
262,07/22/2016 21:44:20,3613816539,1120,69560,68773.07937,0,768,1008,0,1608,224184,1400,295974.8571,100,8873.714286,48.42699107,1505.857143
263,07/22/2016 21:45:50,3621956608,1120,69560,68972.69841,0,768,1008,0,1608,224292.5714,1400,295926.5714,100,8888.642857,48.39673134,1510.928571
264,07/22/2016 21:45:05,3630096677,1120,69560,69172.31746,0,768,1008,0,1608,224401.1429,1400,295878.2857,100,8903.571429,48.36647161,1516
265,07/22/2016 21:45:20,3638236745,1120,69560,69371.93651,0,768,1008,0,1608,224509.7143,1400,295830,100,8918.5,48.33621188,1521.071429
266,07/22/2016 21:45:35,3646376814,1120,69560,69571.55556,0,768,1008,0,1608,224618.2857,1400,295781.7143,100,8933.428571,48.30595215,1526.142857
267,07/22/2016 21:46:50,3654516882,1120,69560,69771.1746,0,768,1008,0,1608,224726.8571,1400,295733.4286,100,8948.357143,48.27569242,1531.214286
268,07/22/2016 21:46:05,3662656951,1120,69560,69970.79365,0,768,1008,0,,224835.4286,1400,295685.1429,100,8963.285714,48.24543269,1536.285714
269,07/22/2016 21:46:20,3670797019,1120,69560,70170.4127,0,768,1008,0,1608,224944,1400,295636.8571,100,8978.214286,48.21517296,1541.357143
270,07/22/2016 21:46:35,3678937088,1120,69560,70370.03175,0,768,1008,0,1608,225052.5714,1400,295588.5714,100,8993.142857,48.18491323,1546.428571
271,07/22/2016 21:47:50,3687077157,1120,69560,70569.65079,0,768,1008,0,1608,225161.1429,1400,295540.2857,100,9008.071429,48.1546535,1551.5
272,07/22/2016 21:47:05,3695217225,1120,69560,70769.26984,0,768,1008,0,1608,225269.7143,1400,295492,100,9023,48.12439377,1556.571429
273,07/22/2016 21:47:20,3703357294,1120,69560,70968.88889,0,768,1008,0,1608,225378.2857,1400,295443.7143,100,9037.928571,48.09413404,1561.642857
274,07/22/2016 21:47:35,3711497362,1120,69560,71168.50794,0,768,1008,0,1608,225486.8571,1400,295395.4286,100,9052.857143,48.06387431,1566.714286
275,07/22/2016 21:48:50,3719637431,1120,69560,71368.12698,0,768,1008,0,,225595.4286,1400,295347.1429,100,9067.785714,48.03361458,1571.785714
276,07/22/2016 21:48:05,3727777499,1120,69560,71567.74603,0,768,1008,0,1608,225704,1400,295298.8571,100,9082.714286,48.00335485,1576.857143
277,07/22/2016 21:48:20,3735917568,1120,69560,71767.36508,0,768,1008,0,1608,225812.5714,1400,295250.5714,100,9097.642857,47.97309513,1581.928571
278,07/22/2016 21:48:35,3744057637,1120,69560,71966.98413,0,768,1008,0,1608,225921.1429,1400,295202.2857,100,9112.571429,47.9428354,1587
279,07/22/2016 21:49:50,3752197705,1120,69560,72166.60317,0,768,1008,0,1608,226029.7143,1400,295154,100,9127.5,47.91257567,1592.071429
280,07/22/2016 21:49:05,3760337774,1120,69560,72366.22222,0,768,1008,0,1608,226138.2857,1400,295105.7143,100,9142.428571,47.88231594,1597.142857
281,07/22/2016 21:49:20,3768477842,1120,69560,72565.84127,0,768,1008,0,1608,226246.8571,1400,295057.4286,100,9157.357143,47.85205621,1602.214286
282,07/22/2016 21:49:35,3776617911,1120,69560,72765.46032,0,768,1008,0,,226355.4286,1400,295009.1429,100,9172.285714,47.82179648,1607.285714
283,07/22/2016 21:50:50,3784757979,1120,69560,72965.07937,0,768,1008,0,1608,226464,1400,294960.8571,100,9187.214286,47.79153675,1612.357143
284,07/22/2016 21:50:05,3792898048,1120,69560,73164.69841,0,768,1008,0,1608,226572.5714,1400,294912.5714,100,9202.142857,47.76127702,1617.428571
285,07/22/2016 21:50:20,3801038117,1120,69560,73364.31746,0,768,1008,0,1608,226681.1429,1400,294864.2857,100,9217.071429,47.73101729,1622.5
286,07/22/2016 21:50:50,3809178185,1120,69560,73563.93651,0,768,1008,0,1608,226789.7143,1400,294816,100,9232,47.70075756,1627.571429
287,07/22/2016 21:51:05,3817318254,1120,69560,73763.55556,0,768,1008,0,1608,226898.2857,1400,294767.7143,100,9246.928571,47.67049783,1632.642857
288,07/22/2016 21:51:20,3825458322,1120,69560,73963.1746,0,768,1008,0,1608,227006.8571,1400,294719.4286,100,9261.857143,47.6402381,1637.714286
289,07/22/2016 21:51:35,3833598391,1120,69560,74162.79365,0,768,1008,0,,227115.4286,1400,294671.1429,100,9276.785714,47.60997837,1642.785714
290,07/22/2016 21:51:50,3841738459,1120,69560,74362.4127,0,768,1008,0,1608,227224,1400,294622.8571,100,9291.714286,47.57971864,1647.857143
291,07/22/2016 21:52:05,3849878528,1120,69560,74562.03175,0,768,1008,0,1608,227332.5714,1400,294574.5714,100,9306.642857,47.54945891,1652.928571
292,07/22/2016 21:52:20,3858018597,1120,69560,74761.65079,0,768,1008,0,1608,227441.1429,1400,294526.2857,100,9321.571429,47.51919918,1658
293,07/22/2016 21:52:35,3866158665,1120,69560,74961.26984,0,768,1008,0,1608,227549.7143,1400,294478,100,9336.5,47.48893945,1663.071429
294,07/22/2016 21:52:50,3874298734,1120,69560,75160.88889,0,768,1008,0,1608,227658.2857,1400,294429.7143,100,9351.428571,47.45867972,1668.142857
295,07/22/2016 21:53:05,3882438802,1120,69560,75360.50794,0,768,1008,0,1608,227766.8571,1400,294381.4286,100,9366.357143,47.42841999,1673.214286
296,07/22/2016 21:53:20,3890578871,1120,69560,75560.12698,0,768,1008,0,,227875.4286,1400,294333.1429,100,9381.285714,47.39816026,1678.285714
297,07/22/2016 21:53:35,3898718939,1120,69560,75759.74603,0,768,1008,0,1608,227984,1400,294284.8571,100,9396.214286,47.36790054,1683.357143
298,07/22/2016 21:53:50,3906859008,1120,69560,75959.36508,0,768,1008,0,1608,228092.5714,1400,294236.5714,100,9411.142857,47.33764081,1688.428571
299,07/22/2016 21:54:05,3914999077,1120,69560,76158.98413,0,768,1008,0,1608,228201.1429,1400,294188.2857,100,9426.071429,47.30738108,1693.5
300,07/22/2016 21:54:20,3923139145,1120,69560,76358.60317,0,768,1008,0,1608,228309.7143,1400,294140,100,9441,47.27712135,1698.571429
301,07/22/2016 21:54:35,3931279214,1120,69560,76558.22222,0,768,1008,0,1608,228418.2857,1400,294091.7143,100,9455.928571,47.24686162,1703.642857
302,07/22/2016 21:54:50,3939419282,1120,69560,76757.84127,0,768,1008,0,1608,228526.8571,1400,294043.4286,100,9470.857143,47.21660189,1708.714286
303,07/22/2016 21:55:05,3947559351,1120,69560,76957.46032,0,768,1008,0,,228635.4286,1400,293995.1429,100,9485.785714,47.18634216,1713.785714
304,07/22/2016 21:55:20,3955699419,1120,69560,77157.07937,0,768,1008,0,1608,228744,1400,293946.8571,100,9500.714286,47.15608243,1718.857143
305,07/22/2016 21:55:35,3963839488,1120,69560,77356.69841,0,768,1008,0,1608,228852.5714,1400,293898.5714,100,9515.642857,47.1258227,1723.928571
306,07/22/2016 21:55:50,3971979557,1120,69560,77556.31746,0,768,1008,0,1608,228961.1429,1400,293850.2857,100,9530.571429,47.09556297,1729
307,07/22/2016 21:56:05,3980119625,1120,69560,77755.93651,0,768,1008,0,1608,229069.7143,1400,293802,100,9545.5,47.06530324,1734.071429
308,07/22/2016 21:56:20,3988259694,1120,69560,77955.55556,0,768,1008,0,1608,229178.2857,1400,293753.7143,100,9560.428571,47.03504351,1739.142857
309,07/22/2016 21:56:50,3996399762,1120,69560,78155.1746,0,768,1008,0,1608,229286.8571,1400,293705.4286,100,9575.357143,47.00478378,1744.214286
310,07/22/2016 21:56:05,4004539831,1120,69560,78354.79365,0,768,1008,0,,229395.4286,1400,293657.1429,100,9590.285714,46.97452405,1749.285714
311,07/22/2016 21:57:20,4012679899,1120,69560,78554.4127,0,768,1008,0,1608,229504,1400,293608.8571,100,9605.214286,46.94426432,1754.357143
312,07/22/2016 21:57:35,4020819968,1120,69560,78754.03175,0,768,1008,0,1608,229612.5714,1400,293560.5714,100,9620.142857,46.91400459,1759.428571
313,07/22/2016 21:57:50,4028960037,1120,69560,78953.65079,0,768,1008,0,1608,229721.1429,1400,293512.2857,100,9635.071429,46.88374486,1764.5
314,07/22/2016 21:57:05,4037100105,1120,69560,79153.26984,0,768,1008,0,1608,229829.7143,1400,293464,100,9650,46.85348513,1769.571429
315,07/22/2016 21:58:20,4045240174,1120,69560,79352.88889,0,768,1008,0,1608,229938.2857,1400,293415.7143,100,9664.928571,46.8232254,1774.642857
316,07/22/2016 21:58:35,4053380242,1120,69560,79552.50794,0,768,1008,0,1608,230046.8571,1400,293367.4286,100,9679.857143,46.79296568,1779.714286
317,07/22/2016 21:58:50,4061520311,1120,69560,79752.12698,0,768,1008,0,,230155.4286,1400,293319.1429,100,9694.785714,46.76270595,1784.785714
